,frame_number,gender,emotion,year,movie_name
17264,182,man,angry,2014,desi_kattey
17265,55,woman,angry,2014,desi_kattey
17266,2,man,angry,2014,desi_kattey
17268,184,man,sad,2014,desi_kattey
17269,52,man,sad,2014,desi_kattey
17270,176,man,surprise,2014,desi_kattey
17273,53,man,sad,2014,desi_kattey
17274,67,man,fear,2014,desi_kattey
17275,67,woman,sad,2014,desi_kattey
17276,116,man,angry,2014,desi_kattey
17278,56,man,sad,2014,desi_kattey
17279,143,man,happy,2014,desi_kattey
17281,161,man,happy,2014,desi_kattey
17282,1,man,fear,2014,desi_kattey
17283,0,man,fear,2014,desi_kattey
17284,65,man,angry,2014,desi_kattey
17285,134,man,angry,2014,desi_kattey
17286,166,man,sad,2014,desi_kattey
17288,127,man,sad,2014,desi_kattey
17291,126,man,sad,2014,desi_kattey
17293,159,woman,happy,2014,desi_kattey
17294,117,man,angry,2014,desi_kattey
17295,177,man,sad,2014,desi_kattey
17296,177,man,angry,2014,desi_kattey
17298,44,man,angry,2008,tahaan
17299,15,man,happy,2008,tahaan
17300,108,man,sad,2008,tahaan
17302,42,man,happy,2008,tahaan
17303,33,man,sad,2008,tahaan
17304,109,man,sad,2008,tahaan
17305,74,man,angry,2008,tahaan
17307,1,woman,angry,2008,tahaan
17308,46,man,sad,2008,tahaan
17309,16,man,happy,2008,tahaan
17311,17,man,sad,2008,tahaan
17313,34,man,sad,2008,tahaan
17314,43,woman,fear,2008,tahaan
17315,73,man,happy,2008,tahaan
17316,72,man,happy,2008,tahaan
17317,79,man,happy,2008,tahaan
17318,75,man,angry,2008,tahaan
17319,18,man,happy,2008,tahaan
17320,18,man,happy,2008,tahaan
17321,20,woman,angry,2013,love_in_bombay
17322,86,woman,happy,2013,love_in_bombay
17323,106,man,happy,2013,love_in_bombay
17324,52,man,happy,2013,love_in_bombay
17325,26,man,happy,2013,love_in_bombay
17326,53,woman,happy,2013,love_in_bombay
17328,27,man,happy,2013,love_in_bombay
17329,24,woman,angry,2013,love_in_bombay
17330,46,man,angry,2013,love_in_bombay
17331,50,woman,happy,2013,love_in_bombay
17332,113,woman,happy,2013,love_in_bombay
17333,113,woman,sad,2013,love_in_bombay
17334,48,man,happy,2013,love_in_bombay
17335,105,man,happy,2013,love_in_bombay
17336,112,woman,happy,2013,love_in_bombay
17338,93,man,surprise,2015,sharafat_gayi_tel_lene
17340,14,man,sad,2015,sharafat_gayi_tel_lene
17343,88,man,sad,2015,sharafat_gayi_tel_lene
17345,154,woman,happy,2015,sharafat_gayi_tel_lene
17346,128,man,angry,2015,sharafat_gayi_tel_lene
17348,15,man,angry,2015,sharafat_gayi_tel_lene
17353,150,woman,happy,2015,sharafat_gayi_tel_lene
17354,70,woman,sad,2015,sharafat_gayi_tel_lene
17359,109,man,angry,2015,sharafat_gayi_tel_lene
17360,109,man,sad,2015,sharafat_gayi_tel_lene
17361,29,woman,surprise,2015,sharafat_gayi_tel_lene
17363,129,man,surprise,2015,sharafat_gayi_tel_lene
17365,151,woman,happy,2015,sharafat_gayi_tel_lene
17366,27,woman,happy,2015,sharafat_gayi_tel_lene
17367,87,man,angry,2015,sharafat_gayi_tel_lene
17370,17,man,fear,2015,sharafat_gayi_tel_lene
17372,153,woman,happy,2015,sharafat_gayi_tel_lene
17374,127,man,fear,2015,sharafat_gayi_tel_lene
17378,105,man,sad,2015,sharafat_gayi_tel_lene
17380,152,woman,happy,2015,sharafat_gayi_tel_lene
17381,64,woman,happy,2015,sharafat_gayi_tel_lene
17385,132,man,sad,2010,no_problem
17386,131,man,disgust,2010,no_problem
17387,147,man,fear,2010,no_problem
17388,154,man,happy,2010,no_problem
17389,108,man,angry,2010,no_problem
17390,149,man,happy,2010,no_problem
17391,149,man,angry,2010,no_problem
17393,156,man,happy,2010,no_problem
17394,91,man,angry,2010,no_problem
17395,158,woman,angry,2010,no_problem
17396,59,man,sad,2010,no_problem
17397,107,man,angry,2010,no_problem
17398,104,woman,sad,2010,no_problem
17399,106,woman,angry,2010,no_problem
17400,90,man,disgust,2010,no_problem
17401,38,man,angry,2010,no_problem
17402,38,man,sad,2010,no_problem
17403,145,man,surprise,2010,no_problem
17404,69,man,sad,2010,no_problem
17405,103,woman,fear,2010,no_problem
17406,103,woman,happy,2010,no_problem
17407,138,man,happy,2010,no_problem
17408,89,man,angry,2010,no_problem
17409,56,woman,sad,2010,no_problem
17410,33,woman,happy,2010,no_problem
17411,143,woman,disgust,2010,no_problem
17412,143,woman,surprise,2010,no_problem
17413,143,man,angry,2010,no_problem
17414,178,woman,happy,2010,no_problem
17415,178,man,happy,2010,no_problem
17416,92,man,angry,2010,no_problem
17418,37,man,sad,2010,no_problem
17420,164,woman,happy,2010,no_problem
17422,161,man,happy,2010,no_problem
17423,144,woman,surprise,2010,no_problem
17424,133,man,angry,2010,no_problem
17425,136,man,fear,2010,no_problem
17426,146,man,happy,2010,no_problem
17427,87,man,angry,2010,no_problem
17428,141,man,angry,2010,no_problem
17429,65,man,sad,2010,no_problem
17430,153,man,happy,2010,no_problem
17431,160,man,happy,2010,no_problem
17432,148,man,fear,2010,no_problem
17433,32,woman,happy,2010,no_problem
17434,157,man,surprise,2010,no_problem
17435,47,man,happy,2010,no_problem
17436,137,man,happy,2010,no_problem
17437,48,woman,surprise,2010,no_problem
17438,115,man,angry,2010,no_problem
17439,159,man,angry,2010,no_problem
17440,159,man,sad,2010,no_problem
17441,34,woman,happy,2010,no_problem
17442,34,man,angry,2010,no_problem
17443,105,man,surprise,2010,no_problem
17444,105,man,happy,2010,no_problem
17446,73,man,angry,2010,no_problem
17447,73,woman,sad,2010,no_problem
17448,73,woman,sad,2010,no_problem
17449,130,man,sad,2010,no_problem
17450,112,woman,surprise,2010,no_problem
17451,79,woman,disgust,2010,no_problem
17452,139,man,happy,2010,no_problem
17453,31,man,happy,2010,no_problem
17454,30,man,sad,2011,sahi_dhandhe_galat_bande
17455,108,man,surprise,2011,sahi_dhandhe_galat_bande
17456,86,man,sad,2011,sahi_dhandhe_galat_bande
17457,45,man,fear,2011,sahi_dhandhe_galat_bande
17458,36,man,sad,2011,sahi_dhandhe_galat_bande
17459,106,man,angry,2011,sahi_dhandhe_galat_bande
17460,53,man,sad,2011,sahi_dhandhe_galat_bande
17462,63,man,sad,2011,sahi_dhandhe_galat_bande
17463,103,man,angry,2011,sahi_dhandhe_galat_bande
17465,33,man,fear,2011,sahi_dhandhe_galat_bande
17466,109,man,surprise,2011,sahi_dhandhe_galat_bande
17468,110,man,surprise,2011,sahi_dhandhe_galat_bande
17469,37,man,angry,2011,sahi_dhandhe_galat_bande
17470,82,man,sad,2011,sahi_dhandhe_galat_bande
17473,65,man,sad,2011,sahi_dhandhe_galat_bande
17474,81,man,angry,2011,sahi_dhandhe_galat_bande
17475,9,man,sad,2011,sahi_dhandhe_galat_bande
17476,100,man,angry,2011,sahi_dhandhe_galat_bande
17477,100,man,angry,2011,sahi_dhandhe_galat_bande
17478,115,woman,sad,2011,sahi_dhandhe_galat_bande
17479,101,man,sad,2011,sahi_dhandhe_galat_bande
17480,78,man,sad,2011,sahi_dhandhe_galat_bande
17481,34,man,sad,2011,sahi_dhandhe_galat_bande
17482,57,man,angry,2011,sahi_dhandhe_galat_bande
17483,64,man,angry,2011,sahi_dhandhe_galat_bande
17484,112,man,sad,2011,sahi_dhandhe_galat_bande
17485,111,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17487,131,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17488,147,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17490,108,woman,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17491,149,man,fear,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17494,214,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17495,235,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17498,233,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17500,109,woman,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17502,161,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17503,221,man,happy,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17511,148,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17513,159,woman,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17515,130,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17516,31,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
17517,28,man,sad,2013,jackpot
17518,59,woman,happy,2013,jackpot
17519,38,woman,sad,2013,jackpot
17521,39,man,sad,2013,jackpot
17522,47,man,sad,2013,jackpot
17523,58,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17524,61,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17525,88,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17526,163,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17528,158,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17529,162,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17531,52,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17532,53,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17533,165,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17534,138,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17535,33,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17536,92,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17537,164,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17538,161,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17539,65,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17540,41,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17541,160,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17542,32,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17543,137,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17544,48,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17545,95,man,surprise,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17546,159,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17548,73,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17549,80,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
17550,93,man,angry,2015,ishq_ke_parindey
17551,122,man,disgust,2015,ishq_ke_parindey
17553,62,man,sad,2015,ishq_ke_parindey
17559,104,man,happy,2015,ishq_ke_parindey
17564,63,man,sad,2015,ishq_ke_parindey
17566,87,man,angry,2015,ishq_ke_parindey
17567,82,man,angry,2015,ishq_ke_parindey
17568,24,man,fear,2015,ishq_ke_parindey
17569,46,woman,angry,2015,ishq_ke_parindey
17570,113,man,happy,2015,ishq_ke_parindey
17572,32,man,sad,2015,ishq_ke_parindey
17573,47,woman,angry,2015,ishq_ke_parindey
17574,48,woman,fear,2015,ishq_ke_parindey
17575,97,man,fear,2015,ishq_ke_parindey
17576,34,man,angry,2015,ishq_ke_parindey
17577,114,woman,angry,2015,ishq_ke_parindey
17578,112,woman,surprise,2015,ishq_ke_parindey
17579,79,woman,happy,2015,ishq_ke_parindey
17580,93,man,angry,2015,gabbar_is_back
17581,93,man,sad,2015,gabbar_is_back
17583,28,man,happy,2015,gabbar_is_back
17584,58,man,sad,2015,gabbar_is_back
17585,96,man,sad,2015,gabbar_is_back
17586,96,man,fear,2015,gabbar_is_back
17587,91,woman,happy,2015,gabbar_is_back
17588,35,man,fear,2015,gabbar_is_back
17589,36,man,fear,2015,gabbar_is_back
17590,106,man,angry,2015,gabbar_is_back
17591,106,man,happy,2015,gabbar_is_back
17593,63,man,sad,2015,gabbar_is_back
17594,103,man,surprise,2015,gabbar_is_back
17595,89,man,sad,2015,gabbar_is_back
17596,143,man,angry,2015,gabbar_is_back
17597,92,man,sad,2015,gabbar_is_back
17598,102,man,sad,2015,gabbar_is_back
17602,27,man,sad,2015,gabbar_is_back
17603,65,man,angry,2015,gabbar_is_back
17604,39,man,angry,2015,gabbar_is_back
17605,78,man,angry,2015,gabbar_is_back
17606,78,man,sad,2015,gabbar_is_back
17607,97,woman,angry,2015,gabbar_is_back
17609,112,man,angry,2015,gabbar_is_back
17610,79,man,sad,2015,gabbar_is_back
17612,60,man,happy,2014,mary_kom
17614,154,man,angry,2014,mary_kom
17615,128,man,sad,2014,mary_kom
17616,128,man,angry,2014,mary_kom
17617,140,man,surprise,2014,mary_kom
17618,86,man,happy,2014,mary_kom
17619,155,woman,angry,2014,mary_kom
17622,63,man,happy,2014,mary_kom
17623,42,woman,fear,2014,mary_kom
17625,135,man,disgust,2014,mary_kom
17627,109,woman,fear,2014,mary_kom
17628,87,man,happy,2014,mary_kom
17629,17,man,sad,2014,mary_kom
17630,41,woman,surprise,2014,mary_kom
17631,153,man,surprise,2014,mary_kom
17633,32,woman,fear,2014,mary_kom
17635,99,man,sad,2014,mary_kom
17637,124,woman,sad,2014,mary_kom
17638,80,man,happy,2014,mary_kom
17639,31,woman,fear,2014,mary_kom
17640,93,man,angry,2010,332_mumbai_to_india
17641,94,man,angry,2010,332_mumbai_to_india
17644,71,woman,sad,2010,332_mumbai_to_india
17645,76,man,angry,2010,332_mumbai_to_india
17646,45,man,fear,2010,332_mumbai_to_india
17647,90,man,angry,2010,332_mumbai_to_india
17648,103,man,happy,2010,332_mumbai_to_india
17649,54,man,sad,2010,332_mumbai_to_india
17650,82,man,fear,2010,332_mumbai_to_india
17651,101,man,happy,2010,332_mumbai_to_india
17652,57,man,sad,2010,332_mumbai_to_india
17654,75,man,sad,2010,332_mumbai_to_india
17655,93,woman,happy,2016,island_city
17656,93,woman,happy,2016,island_city
17657,14,woman,angry,2016,island_city
17658,94,woman,happy,2016,island_city
17660,88,man,angry,2016,island_city
17661,15,man,angry,2016,island_city
17662,76,man,angry,2016,island_city
17663,59,woman,sad,2016,island_city
17664,52,woman,surprise,2016,island_city
17666,69,woman,sad,2016,island_city
17668,33,woman,sad,2016,island_city
17670,82,woman,angry,2016,island_city
17671,24,man,angry,2016,island_city
17672,65,man,sad,2016,island_city
17673,81,woman,happy,2016,island_city
17674,99,man,angry,2016,island_city
17675,78,woman,sad,2016,island_city
17676,34,woman,angry,2016,island_city
17678,79,woman,sad,2016,island_city
17679,25,man,sad,2016,island_city
17680,85,woman,sad,2008,u_me_aur_hum
17681,88,man,surprise,2008,u_me_aur_hum
17682,30,man,sad,2008,u_me_aur_hum
17683,68,woman,happy,2008,u_me_aur_hum
17684,70,woman,happy,2008,u_me_aur_hum
17686,49,man,sad,2008,u_me_aur_hum
17687,69,woman,happy,2008,u_me_aur_hum
17688,40,woman,happy,2008,u_me_aur_hum
17689,77,woman,disgust,2008,u_me_aur_hum
17690,82,woman,angry,2008,u_me_aur_hum
17691,32,man,happy,2008,u_me_aur_hum
17692,73,man,surprise,2008,u_me_aur_hum
17694,31,man,happy,2008,u_me_aur_hum
17695,93,woman,angry,2017,babu_ji_ek_ticket_bambai
17696,44,man,happy,2017,babu_ji_ek_ticket_bambai
17700,19,woman,angry,2017,babu_ji_ek_ticket_bambai
17701,19,woman,angry,2017,babu_ji_ek_ticket_bambai
17703,91,man,sad,2017,babu_ji_ek_ticket_bambai
17704,70,man,angry,2017,babu_ji_ek_ticket_bambai
17705,12,woman,angry,2017,babu_ji_ek_ticket_bambai
17706,42,woman,sad,2017,babu_ji_ek_ticket_bambai
17707,103,man,happy,2017,babu_ji_ek_ticket_bambai
17708,40,man,happy,2017,babu_ji_ek_ticket_bambai
17709,74,woman,angry,2017,babu_ji_ek_ticket_bambai
17710,92,woman,sad,2017,babu_ji_ek_ticket_bambai
17712,83,woman,sad,2017,babu_ji_ek_ticket_bambai
17713,83,man,angry,2017,babu_ji_ek_ticket_bambai
17714,41,woman,sad,2017,babu_ji_ek_ticket_bambai
17715,100,man,sad,2017,babu_ji_ek_ticket_bambai
17716,39,man,happy,2017,babu_ji_ek_ticket_bambai
17717,32,woman,sad,2017,babu_ji_ek_ticket_bambai
17718,101,woman,sad,2017,babu_ji_ek_ticket_bambai
17719,43,man,happy,2017,babu_ji_ek_ticket_bambai
17720,72,woman,surprise,2017,babu_ji_ek_ticket_bambai
17721,79,woman,sad,2017,babu_ji_ek_ticket_bambai
17722,79,man,angry,2017,babu_ji_ek_ticket_bambai
17723,79,man,angry,2017,babu_ji_ek_ticket_bambai
17725,80,man,angry,2017,babu_ji_ek_ticket_bambai
17726,93,woman,fear,2016,yea_toh_two_much_ho_gayaa
17727,122,man,disgust,2016,yea_toh_two_much_ho_gayaa
17728,28,man,angry,2016,yea_toh_two_much_ho_gayaa
17729,62,man,happy,2016,yea_toh_two_much_ho_gayaa
17731,58,man,angry,2016,yea_toh_two_much_ho_gayaa
17732,96,man,angry,2016,yea_toh_two_much_ho_gayaa
17733,71,man,angry,2016,yea_toh_two_much_ho_gayaa
17734,30,woman,angry,2016,yea_toh_two_much_ho_gayaa
17735,15,woman,fear,2016,yea_toh_two_much_ho_gayaa
17737,86,woman,happy,2016,yea_toh_two_much_ho_gayaa
17738,45,man,fear,2016,yea_toh_two_much_ho_gayaa
17740,104,woman,sad,2016,yea_toh_two_much_ho_gayaa
17741,106,man,surprise,2016,yea_toh_two_much_ho_gayaa
17742,121,man,angry,2016,yea_toh_two_much_ho_gayaa
17743,70,man,angry,2016,yea_toh_two_much_ho_gayaa
17744,90,man,disgust,2016,yea_toh_two_much_ho_gayaa
17745,26,man,angry,2016,yea_toh_two_much_ho_gayaa
17746,53,woman,sad,2016,yea_toh_two_much_ho_gayaa
17747,63,man,angry,2016,yea_toh_two_much_ho_gayaa
17748,40,man,happy,2016,yea_toh_two_much_ho_gayaa
17749,74,man,fear,2016,yea_toh_two_much_ho_gayaa
17752,13,man,happy,2016,yea_toh_two_much_ho_gayaa
17753,27,man,angry,2016,yea_toh_two_much_ho_gayaa
17754,82,woman,fear,2016,yea_toh_two_much_ho_gayaa
17755,10,man,sad,2016,yea_toh_two_much_ho_gayaa
17756,81,woman,sad,2016,yea_toh_two_much_ho_gayaa
17757,123,woman,angry,2016,yea_toh_two_much_ho_gayaa
17758,32,woman,angry,2016,yea_toh_two_much_ho_gayaa
17760,117,man,happy,2016,yea_toh_two_much_ho_gayaa
17761,97,man,sad,2016,yea_toh_two_much_ho_gayaa
17762,34,man,angry,2016,yea_toh_two_much_ho_gayaa
17763,105,woman,sad,2016,yea_toh_two_much_ho_gayaa
17765,6,man,surprise,2016,yea_toh_two_much_ho_gayaa
17766,6,woman,fear,2016,yea_toh_two_much_ho_gayaa
17768,73,man,angry,2016,yea_toh_two_much_ho_gayaa
17771,79,woman,fear,2016,yea_toh_two_much_ho_gayaa
17772,75,woman,sad,2016,yea_toh_two_much_ho_gayaa
17774,31,woman,angry,2016,yea_toh_two_much_ho_gayaa
17775,93,man,sad,2014,angry_young_man
17776,28,woman,fear,2014,angry_young_man
17779,132,man,sad,2014,angry_young_man
17780,94,man,sad,2014,angry_young_man
17781,131,man,angry,2014,angry_young_man
17782,125,woman,happy,2014,angry_young_man
17783,108,man,angry,2014,angry_young_man
17784,55,woman,fear,2014,angry_young_man
17785,91,woman,happy,2014,angry_young_man
17786,35,woman,happy,2014,angry_young_man
17787,107,man,angry,2014,angry_young_man
17789,109,man,angry,2014,angry_young_man
17790,27,man,sad,2014,angry_young_man
17791,16,man,sad,2014,angry_young_man
17792,17,woman,fear,2014,angry_young_man
17796,113,man,sad,2014,angry_young_man
17797,100,man,sad,2014,angry_young_man
17798,115,woman,fear,2014,angry_young_man
17799,126,man,angry,2014,angry_young_man
17800,101,man,sad,2014,angry_young_man
17802,105,man,angry,2014,angry_young_man
17804,124,woman,sad,2014,angry_young_man
17805,64,woman,sad,2014,angry_young_man
17806,75,man,fear,2014,angry_young_man
17807,18,woman,fear,2014,angry_young_man
17808,80,woman,sad,2014,angry_young_man
17809,122,woman,happy,2016,zubaan
17810,85,woman,angry,2016,zubaan
17811,28,man,angry,2016,zubaan
17812,62,woman,angry,2016,zubaan
17813,88,man,sad,2016,zubaan
17814,71,man,sad,2016,zubaan
17815,76,woman,happy,2016,zubaan
17816,120,woman,happy,2016,zubaan
17817,140,man,sad,2016,zubaan
17818,86,man,fear,2016,zubaan
17819,59,woman,happy,2016,zubaan
17820,70,woman,sad,2016,zubaan
17821,38,man,sad,2016,zubaan
17822,142,man,sad,2016,zubaan
17823,54,man,sad,2016,zubaan
17825,89,man,sad,2016,zubaan
17827,84,man,sad,2016,zubaan
17828,87,man,angry,2016,zubaan
17829,141,man,sad,2016,zubaan
17832,22,man,angry,2016,zubaan
17833,23,man,angry,2016,zubaan
17835,31,man,sad,2016,zubaan
17836,31,woman,angry,2016,zubaan
17837,93,woman,happy,2014,lakshmi
17839,98,man,sad,2014,lakshmi
17840,62,man,sad,2014,lakshmi
17841,94,man,sad,2014,lakshmi
17843,61,woman,angry,2014,lakshmi
17844,131,woman,happy,2014,lakshmi
17845,88,man,sad,2014,lakshmi
17846,125,man,sad,2014,lakshmi
17847,108,man,angry,2014,lakshmi
17848,59,woman,sad,2014,lakshmi
17850,63,woman,sad,2014,lakshmi
17851,69,woman,sad,2014,lakshmi
17852,67,woman,sad,2014,lakshmi
17855,74,woman,sad,2014,lakshmi
17856,74,man,happy,2014,lakshmi
17858,102,man,fear,2014,lakshmi
17859,66,woman,sad,2014,lakshmi
17860,24,man,sad,2014,lakshmi
17861,65,woman,sad,2014,lakshmi
17862,81,man,angry,2014,lakshmi
17863,100,woman,angry,2014,lakshmi
17864,126,man,sad,2014,lakshmi
17865,97,man,sad,2014,lakshmi
17866,73,woman,sad,2014,lakshmi
17867,64,woman,sad,2014,lakshmi
17868,130,woman,happy,2014,lakshmi
17869,72,woman,sad,2014,lakshmi
17870,75,woman,happy,2014,lakshmi
17872,75,man,sad,2014,lakshmi
17873,80,man,angry,2014,lakshmi
17874,14,man,angry,2008,dil_kabaddi
17875,51,man,sad,2008,dil_kabaddi
17876,62,woman,happy,2008,dil_kabaddi
17877,61,woman,sad,2008,dil_kabaddi
17878,20,man,fear,2008,dil_kabaddi
17879,15,man,fear,2008,dil_kabaddi
17880,19,man,fear,2008,dil_kabaddi
17881,76,man,sad,2008,dil_kabaddi
17883,68,woman,sad,2008,dil_kabaddi
17885,63,man,angry,2008,dil_kabaddi
